id,num_sold
267685,237
267686,1575
267687,1395
267688,636
267689,994
267690,68
267691,457
267692,403
267693,184
267694,288
267695,139
267696,927
267697,818
267698,373
267699,583
267700,165
267701,1094
267702,967
267703,440
267704,687
267705,3
267706,23
267707,20
267708,10
267709,15
267710,6
267711,46
267712,41
267713,19
267714,29
267715,8
267716,55
267717,49
267718,22
267719,35
267720,164
267721,1078
267722,956
267723,436
267724,681
267725,331
267726,2194
267727,1940
267728,882
267729,1380
267730,391
267731,2593
267732,2289
267733,1046
267734,1632
267735,132
267736,875
267737,773
267738,353
267739,552
267740,266
267741,1776
267742,1567
267743,716
267744,1120
267745,316
267746,2094
267747,1853
267748,846
267749,1324
267750,103
267751,651
267752,584
267753,261
267754,412
267755,205
267756,1316
267757,1183
267758,530
267759,830
267760,243
267761,1556
267762,1400
267763,629
267764,983
267765,108
267766,692
267767,623
267768,280
267769,438
267770,218
267771,1407
267772,1262
267773,568
267774,888
267775,257
267776,1663
267777,1497
267778,672
267779,1051
267780,75
267781,482
267782,432
267783,194
267784,304
267785,151
267786,979
267787,877
267788,393
267789,617
267790,179
267791,1156
267792,1037
267793,465
267794,726
267795,3
267796,24
267797,21
267798,9
267799,15
267800,7
267801,50
267802,44
267803,20
267804,31
267805,9
267806,59
267807,52
267808,23
267809,36
267810,177
267811,1139
267812,1025
267813,460
267814,720
267815,360
267816,2317
267817,2080
267818,931
267819,1458
267820,425
267821,2737
267822,2454
267823,1104
267824,1725
267825,143
267826,924
267827,828
267828,372
267829,584
267830,291
267831,1875
267832,1681
267833,755
267834,1185
267835,343
267836,2212
267837,1987
267838,892
267839,1399
267840,109
267841,695
267842,612
267843,269
267844,436
267845,219
267846,1406
267847,1240
267848,546
267849,880
267850,258
267851,1665
267852,1468
267853,647
267854,1043
267855,114
267856,741
267857,652
267858,288
267859,465
267860,231
267861,1504
267862,1322
267863,584
267864,941
267865,273
267866,1780
267867,1570
267868,692
267869,1115
267870,79
267871,515
267872,454
267873,199
267874,322
267875,160
267876,1045
267877,918
267878,405
267879,654
267880,190
267881,1235
267882,1087
267883,477
267884,771
267885,4
267886,25
267887,23
267888,10
267889,16
267890,8
267891,52
267892,46
267893,20
267894,33
267895,10
267896,62
267897,55
267898,24
267899,39
267900,189
267901,1218
267902,1075
267903,473
267904,763
267905,382
267906,2476
267907,2181
267908,957
267909,1547
267910,451
267911,2925
267912,2571
267913,1134
267914,1828
267915,152
267916,989
267917,870
267918,383
267919,621
267920,308
267921,2007
267922,1765
267923,778
267924,1259
267925,366
267926,2369
267927,2089
267928,920
267929,1487
267930,124
267931,766
267932,674
267933,308
267934,479
267935,246
267936,1554
267937,1366
267938,624
267939,967
267940,290
267941,1838
267942,1617
267943,740
267944,1145
267945,129
267946,817
267947,720
267948,329
267949,511
267950,260
267951,1663
267952,1459
267953,668
267954,1036
267955,308
267956,1963
267957,1728
267958,788
267959,1222
267960,89
267961,569
267962,500
267963,228
267964,355
267965,182
267966,1154
267967,1013
267968,462
267969,719
267970,213
267971,1364
267972,1199
267973,546
267974,847
267975,4
267976,28
267977,25
267978,11
267979,17
267980,10
267981,58
267982,50
267983,23
267984,35
267985,10
267986,69
267987,60
267988,28
267989,42
267990,213
267991,1341
267992,1181
267993,540
267994,836
267995,430
267996,2734
267997,2404
267998,1095
267999,1699
268000,508
268001,3239
268002,2842
268003,1302
268004,2013
268005,172
268006,1091
268007,958
268008,437
268009,681
268010,347
268011,2218
268012,1944
268013,888
268014,1382
268015,412
268016,2617
268017,2302
268018,1049
268019,1631
268020,98
268021,608
268022,553
268023,244
268024,391
268025,194
268026,1232
268027,1120
268028,495
268029,790
268030,230
268031,1457
268032,1326
268033,587
268034,935
268035,102
268036,647
268037,589
268038,261
268039,416
268040,205
268041,1316
268042,1194
268043,530
268044,843
268045,242
268046,1556
268047,1417
268048,625
268049,998
268050,71
268051,451
268052,409
268053,180
268054,289
268055,143
268056,914
268057,829
268058,367
268059,586
268060,168
268061,1081
268062,981
268063,433
268064,690
268065,4
268066,22
268067,20
268068,9
268069,14
268070,6
268071,46
268072,41
268073,18
268074,30
268075,9
268076,54
268077,49
268078,22
268079,35
268080,167
268081,1064
268082,969
268083,427
268084,683
268085,338
268086,2164
268087,1966
268088,867
268089,1384
268090,399
268091,2561
268092,2322
268093,1028
268094,1639
268095,134
268096,862
268097,784
268098,346
268099,554
268100,273
268101,1753
268102,1590
268103,703
268104,1124
268105,324
268106,2068
268107,1881
268108,831
268109,1328
268110,98
268111,617
268112,547
268113,246
268114,388
268115,194
268116,1249
268117,1109
268118,501
268119,782
268120,229
268121,1478
268122,1312
268123,594
268124,927
268125,102
268126,655
268127,583
268128,264
268129,413
268130,205
268131,1333
268132,1180
268133,536
268134,835
268135,243
268136,1577
268137,1402
268138,634
268139,989
268140,70
268141,457
268142,405
268143,183
268144,286
268145,143
268146,927
268147,820
268148,371
268149,580
268150,169
268151,1096
268152,971
268153,438
268154,684
268155,3
268156,23
268157,19
268158,9
268159,15
268160,7
268161,46
268162,41
268163,18
268164,29
268165,8
268166,55
268167,49
268168,22
268169,34
268170,167
268171,1079
268172,958
268173,433
268174,676
268175,339
268176,2194
268177,1947
268178,878
268179,1372
268180,400
268181,2597
268182,2299
268183,1042
268184,1626
268185,135
268186,873
268187,775
268188,350
268189,550
268190,273
268191,1775
268192,1573
268193,711
268194,1114
268195,324
268196,2096
268197,1861
268198,841
268199,1317
268200,96
268201,189
268202,606
268203,553
268204,520
268205,487
268206,426
268207,389
268208,414
268209,463
268210,199
268211,424
268212,1260
268213,1140
268214,1076
268215,933
268216,524
268217,506
268218,705
268219,730
268220,222
268221,422
268222,1419
268223,1315
268224,1221
268225,1122
268226,762
268227,718
268228,889
268229,949
268230,95
268231,165
268232,618
268233,580
268234,533
268235,510
268236,382
268237,354
268238,413
268239,450
268240,199
268241,366
268242,1275
268243,1185
268244,1097
268245,983
268246,447
268247,445
268248,710
268249,710
268250,203
268251,211
268252,1323
268253,1316
268254,1162
268255,1164
268256,533
268257,530
268258,840
268259,841
268260,86
268261,242
268262,535
268263,453
268264,448
268265,392
268266,531
268267,467
268268,389
268269,474
268270,184
268271,570
268272,1143
268273,946
268274,954
268275,703
268276,454
268277,429
268278,548
268279,582
268280,183
268281,447
268282,1164
268283,1028
268284,992
268285,858
268286,720
268287,661
268288,720
268289,803
268290,21
268291,112
268292,111
268293,61
268294,86
268295,51
268296,230
268297,195
268298,98
268299,150
268300,45
268301,269
268302,260
268303,142
268304,200
268305,52
268306,127
268307,109
268308,70
268309,96
268310,40
268311,238
268312,239
268313,138
268314,185
268315,81
268316,292
268317,249
268318,137
268319,202
268320,150
268321,221
268322,974
268323,935
268324,846
268325,824
268326,524
268327,496
268328,639
268329,677
268330,308
268331,477
268332,1997
268333,1902
268334,1731
268335,1619
268336,733
268337,732
268338,1167
268339,1168
268340,333
268341,344
268342,2176
268343,2163
268344,1910
268345,1914
268346,871
268347,868
268348,1382
268349,1382
268350,140
268351,296
268352,889
268353,804
268354,762
268355,703
268356,671
268357,608
268358,612
268359,701
268360,292
268361,679
268362,1860
268363,1657
268364,1586
268365,1334
268366,737
268367,712
268368,1002
268369,1037
268370,311
268371,574
268372,2008
268373,1867
268374,1734
268375,1602
268376,1052
268377,993
268378,1253
268379,1339
268380,97
268381,607
268382,559
268383,242
268384,406
268385,194
268386,1229
268387,1132
268388,492
268389,819
268390,228
268391,1454
268392,1340
268393,584
268394,969
268395,102
268396,647
268397,596
268398,260
268399,432
268400,204
268401,1315
268402,1208
268403,527
268404,875
268405,242
268406,1554
268407,1433
268408,624
268409,1036
268410,70
268411,451
268412,415
268413,180
268414,300
268415,142
268416,914
268417,839
268418,365
268419,608
268420,168
268421,1079
268422,993
268423,431
268424,716
268425,3
268426,23
268427,21
268428,8
268429,15
268430,7
268431,46
268432,42
268433,19
268434,30
268435,8
268436,54
268437,50
268438,22
268439,36
268440,166
268441,1062
268442,980
268443,427
268444,710
268445,337
268446,2163
268447,1991
268448,862
268449,1438
268450,398
268451,2557
268452,2349
268453,1024
268454,1701
268455,135
268456,860
268457,792
268458,344
268459,575
268460,271
268461,1746
268462,1604
268463,698
268464,1165
268465,321
268466,2060
268467,1898
268468,825
268469,1375
268470,102
268471,663
268472,571
268473,257
268474,429
268475,203
268476,1343
268477,1154
268478,523
268479,867
268480,240
268481,1590
268482,1367
268483,620
268484,1028
268485,107
268486,707
268487,608
268488,276
268489,458
268490,215
268491,1436
268492,1231
268493,560
268494,927
268495,255
268496,1701
268497,1461
268498,662
268499,1099
268500,74
268501,492
268502,422
268503,190
268504,317
268505,150
268506,997
268507,856
268508,388
268509,644
268510,177
268511,1179
268512,1012
268513,457
268514,759
268515,4
268516,24
268517,21
268518,9
268519,15
268520,8
268521,49
268522,42
268523,19
268524,32
268525,9
268526,60
268527,51
268528,23
268529,37
268530,176
268531,1162
268532,1000
268533,453
268534,752
268535,356
268536,2363
268537,2029
268538,916
268539,1524
268540,420
268541,2791
268542,2393
268543,1086
268544,1801
268545,141
268546,942
268547,808
268548,365
268549,610
268550,286
268551,1911
268552,1639
268553,742
268554,1235
268555,339
268556,2256
268557,1939
268558,878
268559,1460
268560,107
268561,688
268562,627
268563,279
268564,457
268565,212
268566,1393
268567,1271
268568,565
268569,923
268570,250
268571,1648
268572,1504
268573,670
268574,1092
268575,112
268576,733
268577,670
268578,298
268579,487
268580,224
268581,1491
268582,1357
268583,604
268584,988
268585,265
268586,1761
268587,1609
268588,713
268589,1167
268590,77
268591,510
268592,465
268593,207
268594,338
268595,155
268596,1035
268597,944
268598,419
268599,686
268600,183
268601,1224
268602,1115
268603,494
268604,808
268605,3
268606,25
268607,23
268608,10
268609,16
268610,8
268611,52
268612,48
268613,21
268614,34
268615,9
268616,61
268617,56
268618,24
268619,40
268620,182
268621,1201
268622,1098
268623,488
268624,798
268625,369
268626,2449
268627,2236
268628,990
268629,1621
268630,438
268631,2902
268632,2643
268633,1178
268634,1919
268635,147
268636,975
268637,888
268638,394
268639,648
268640,297
268641,1983
268642,1805
268643,800
268644,1315
268645,352
268646,2340
268647,2135
268648,947
268649,1552
268650,115
268651,743
268652,649
268653,297
268654,481
268655,228
268656,1505
268657,1315
268658,602
268659,970
268660,270
268661,1780
268662,1556
268663,713
268664,1148
268665,119
268666,792
268667,693
268668,319
268669,511
268670,242
268671,1609
268672,1403
268673,645
268674,1037
268675,285
268676,1902
268677,1663
268678,762
268679,1227
268680,83
268681,551
268682,481
268683,220
268684,354
268685,168
268686,1117
268687,975
268688,446
268689,719
268690,198
268691,1321
268692,1153
268693,526
268694,849
268695,4
268696,28
268697,24
268698,11
268699,18
268700,8
268701,57
268702,49
268703,22
268704,36
268705,10
268706,67
268707,58
268708,26
268709,43
268710,196
268711,1303
268712,1139
268713,521
268714,839
268715,399
268716,2647
268717,2311
268718,1056
268719,1702
268720,471
268721,3131
268722,2730
268723,1251
268724,2014
268725,159
268726,1053
268727,920
268728,422
268729,681
268730,321
268731,2140
268732,1865
268733,855
268734,1380
268735,381
268736,2525
268737,2206
268738,1010
268739,1629
268740,95
268741,620
268742,545
268743,240
268744,399
268745,190
268746,1256
268747,1103
268748,487
268749,806
268750,226
268751,1487
268752,1305
268753,579
268754,956
268755,99
268756,660
268757,580
268758,258
268759,424
268760,201
268761,1342
268762,1174
268763,522
268764,861
268765,238
268766,1589
268767,1395
268768,617
268769,1019
268770,69
268771,460
268772,404
268773,178
268774,295
268775,140
268776,933
268777,818
268778,361
268779,598
268780,165
268781,1104
268782,966
268783,427
268784,705
268785,4
268786,23
268787,20
268788,9
268789,14
268790,7
268791,47
268792,41
268793,18
268794,29
268795,8
268796,55
268797,49
268798,22
268799,35
268800,164
268801,1086
268802,953
268803,422
268804,698
268805,333
268806,2208
268807,1937
268808,854
268809,1414
268810,393
268811,2614
268812,2288
268813,1014
268814,1674
268815,133
268816,878
268817,770
268818,341
268819,565
268820,268
268821,1784
268822,1562
268823,691
268824,1146
268825,317
268826,2106
268827,1848
268828,817
268829,1353
268830,93
268831,610
268832,557
268833,247
268834,392
268835,184
268836,1235
268837,1130
268838,502
268839,791
268840,218
268841,1460
268842,1335
268843,594
268844,936
268845,97
268846,648
268847,594
268848,265
268849,416
268850,194
268851,1319
268852,1204
268853,538
268854,846
268855,230
268856,1559
268857,1427
268858,635
268859,1000
268860,66
268861,452
268862,413
268863,183
268864,290
268865,136
268866,917
268867,837
268868,372
268869,587
268870,159
268871,1083
268872,989
268873,439
268874,691
268875,3
268876,22
268877,20
268878,9
268879,14
268880,7
268881,46
268882,42
268883,18
268884,29
268885,8
268886,54
268887,50
268888,22
268889,35
268890,159
268891,1067
268892,978
268893,434
268894,684
268895,322
268896,2170
268897,1984
268898,879
268899,1387
268900,379
268901,2566
268902,2341
268903,1043
268904,1642
268905,127
268906,863
268907,789
268908,350
268909,555
268910,259
268911,1753
268912,1600
268913,711
268914,1125
268915,306
268916,2067
268917,1891
268918,841
268919,1327
268920,94
268921,615
268922,543
268923,239
268924,402
268925,187
268926,1247
268927,1098
268928,485
268929,811
268930,221
268931,1474
268932,1298
268933,574
268934,960
268935,98
268936,655
268937,577
268938,256
268939,428
268940,198
268941,1332
268942,1171
268943,518
268944,866
268945,233
268946,1575
268947,1387
268948,612
268949,1024
268950,67
268951,457
268952,401
268953,177
268954,296
268955,137
268956,927
268957,813
268958,358
268959,601
268960,161
268961,1093
268962,962
268963,423
268964,708
268965,3
268966,23
268967,20
268968,9
268969,15
268970,7
268971,46
268972,41
268973,18
268974,29
268975,8
268976,55
268977,48
268978,21
268979,36
268980,161
268981,1078
268982,950
268983,419
268984,701
268985,326
268986,2191
268987,1928
268988,849
268989,1421
268990,385
268991,2590
268992,2275
268993,1007
268994,1681
268995,130
268996,871
268997,766
268998,339
268999,568
269000,262
269001,1770
269002,1555
269003,687
269004,1153
269005,311
269006,2087
269007,1838
269008,810
269009,1360
269010,96
269011,623
269012,553
269013,245
269014,403
269015,193
269016,1262
269017,1118
269018,497
269019,812
269020,227
269021,1493
269022,1322
269023,589
269024,962
269025,100
269026,663
269027,588
269028,262
269029,429
269030,204
269031,1350
269032,1193
269033,532
269034,869
269035,240
269036,1596
269037,1415
269038,629
269039,1029
269040,69
269041,462
269042,409
269043,182
269044,297
269045,142
269046,938
269047,829
269048,368
269049,604
269050,167
269051,1108
269052,980
269053,435
269054,711
269055,3
269056,23
269057,20
269058,8
269059,14
269060,7
269061,47
269062,42
269063,19
269064,30
269065,8
269066,55
269067,50
269068,21
269069,35
269070,166
269071,1090
269072,968
269073,429
269074,703
269075,336
269076,2220
269077,1965
269078,871
269079,1426
269080,397
269081,2625
269082,2319
269083,1033
269084,1688
269085,134
269086,883
269087,781
269088,348
269089,569
269090,269
269091,1792
269092,1584
269093,705
269094,1156
269095,320
269096,2114
269097,1873
269098,833
269099,1364
269100,101
269101,666
269102,583
269103,252
269104,424
269105,200
269106,1348
269107,1181
269108,509
269109,856
269110,237
269111,1596
269112,1398
269113,605
269114,1013
269115,105
269116,709
269117,621
269118,269
269119,451
269120,212
269121,1442
269122,1260
269123,545
269124,914
269125,251
269126,1706
269127,1496
269128,646
269129,1083
269130,73
269131,493
269132,432
269133,187
269134,313
269135,148
269136,1002
269137,875
269138,378
269139,635
269140,174
269141,1183
269142,1035
269143,446
269144,748
269145,3
269146,25
269147,21
269148,10
269149,15
269150,7
269151,51
269152,44
269153,19
269154,32
269155,9
269156,60
269157,52
269158,23
269159,37
269160,173
269161,1168
269162,1023
269163,441
269164,741
269165,351
269166,2372
269167,2077
269168,894
269169,1501
269170,414
269171,2804
269172,2450
269173,1059
269174,1775
269175,139
269176,945
269177,826
269178,357
269179,601
269180,283
269181,1918
269182,1677
269183,724
269184,1219
269185,335
269186,2264
269187,1984
269188,856
269189,1439
269190,109
269191,696
269192,621
269193,272
269194,457
269195,217
269196,1410
269197,1258
269198,551
269199,922
269200,256
269201,1668
269202,1489
269203,655
269204,1091
269205,113
269206,742
269207,662
269208,291
269209,487
269210,229
269211,1509
269212,1343
269213,590
269214,987
269215,271
269216,1782
269217,1592
269218,696
269219,1165
269220,79
269221,516
269222,460
269223,201
269224,337
269225,160
269226,1049
269227,934
269228,409
269229,685
269230,188
269231,1239
269232,1104
269233,482
269234,806
269235,3
269236,25
269237,23
269238,10
269239,17
269240,7
269241,52
269242,47
269243,20
269244,34
269245,9
269246,63
269247,56
269248,24
269249,41
269250,187
269251,1215
269252,1086
269253,476
269254,796
269255,379
269256,2480
269257,2212
269258,967
269259,1619
269260,448
269261,2938
269262,2616
269263,1151
269264,1917
269265,151
269266,987
269267,879
269268,385
269269,647
269270,304
269271,2007
269272,1785
269273,781
269274,1314
269275,361
269276,2368
269277,2114
269278,924
269279,1550
269280,112
269281,736
269282,648
269283,288
269284,483
269285,225
269286,1489
269287,1312
269288,583
269289,974
269290,265
269291,1761
269292,1553
269293,692
269294,1153
269295,118
269296,784
269297,692
269298,308
269299,513
269300,238
269301,1592
269302,1401
269303,625
269304,1041
269305,282
269306,1883
269307,1661
269308,739
269309,1233
269310,81
269311,545
269312,480
269313,213
269314,356
269315,166
269316,1106
269317,973
269318,433
269319,723
269320,195
269321,1306
269322,1151
269323,511
269324,852
269325,3
269326,28
269327,24
269328,11
269329,18
269330,8
269331,56
269332,49
269333,22
269334,37
269335,10
269336,66
269337,58
269338,26
269339,43
269340,194
269341,1289
269342,1137
269343,505
269344,844
269345,393
269346,2619
269347,2308
269348,1025
269349,1710
269350,465
269351,3099
269352,2725
269353,1215
269354,2023
269355,157
269356,1042
269357,919
269358,409
269359,683
269360,317
269361,2118
269362,1863
269363,829
269364,1386
269365,375
269366,2498
269367,2203
269368,979
269369,1638
269370,93
269371,604
269372,552
269373,238
269374,405
269375,187
269376,1223
269377,1118
269378,484
269379,816
269380,221
269381,1448
269382,1322
269383,574
269384,968
269385,98
269386,642
269387,587
269388,255
269389,430
269390,198
269391,1306
269392,1191
269393,517
269394,872
269395,234
269396,1546
269397,1414
269398,612
269399,1033
269400,68
269401,448
269402,408
269403,176
269404,298
269405,138
269406,909
269407,827
269408,358
269409,606
269410,163
269411,1075
269412,980
269413,423
269414,715
269415,4
269416,23
269417,20
269418,9
269419,15
269420,7
269421,46
269422,41
269423,18
269424,31
269425,8
269426,53
269427,49
269428,22
269429,35
269430,161
269431,1057
269432,967
269433,418
269434,707
269435,326
269436,2150
269437,1963
269438,848
269439,1433
269440,386
269441,2545
269442,2318
269443,1006
269444,1697
269445,130
269446,855
269447,781
269448,338
269449,572
269450,262
269451,1736
269452,1583
269453,686
269454,1160
269455,312
269456,2050
269457,1873
269458,810
269459,1372
269460,94
269461,612
269462,541
269463,242
269464,403
269465,186
269466,1241
269467,1096
269468,492
269469,813
269470,220
269471,1466
269472,1296
269473,582
269474,962
269475,98
269476,651
269477,576
269478,259
269479,428
269480,197
269481,1325
269482,1168
269483,526
269484,868
269485,233
269486,1567
269487,1385
269488,621
269489,1027
269490,68
269491,454
269492,400
269493,180
269494,297
269495,137
269496,921
269497,812
269498,365
269499,604
269500,162
269501,1087
269502,960
269503,429
269504,710
269505,3
269506,23
269507,20
269508,8
269509,15
269510,6
269511,47
269512,41
269513,18
269514,30
269515,8
269516,54
269517,48
269518,22
269519,35
269520,161
269521,1072
269522,949
269523,425
269524,704
269525,326
269526,2181
269527,1925
269528,861
269529,1427
269530,384
269531,2577
269532,2271
269533,1021
269534,1688
269535,129
269536,868
269537,765
269538,344
269539,570
269540,262
269541,1761
269542,1553
269543,698
269544,1156
269545,310
269546,2078
269547,1835
269548,823
269549,1365
269550,93
269551,618
269552,547
269553,241
269554,396
269555,186
269556,1249
269557,1107
269558,487
269559,799
269560,221
269561,1478
269562,1309
269563,577
269564,944
269565,98
269566,656
269567,582
269568,257
269569,421
269570,197
269571,1335
269572,1180
269573,522
269574,852
269575,233
269576,1577
269577,1399
269578,617
269579,1008
269580,68
269581,457
269582,405
269583,178
269584,292
269585,137
269586,928
269587,820
269588,361
269589,592
269590,162
269591,1096
269592,968
269593,426
269594,697
269595,4
269596,23
269597,20
269598,9
269599,14
269600,7
269601,46
269602,41
269603,18
269604,29
269605,7
269606,55
269607,49
269608,22
269609,35
269610,160
269611,1080
269612,958
269613,421
269614,691
269615,325
269616,2196
269617,1944
269618,855
269619,1400
269620,384
269621,2596
269622,2293
269623,1012
269624,1656
269625,130
269626,874
269627,773
269628,341
269629,560
269630,262
269631,1774
269632,1567
269633,691
269634,1135
269635,311
269636,2093
269637,1854
269638,816
269639,1339
269640,96
269641,606
269642,557
269643,243
269644,411
269645,193
269646,1228
269647,1128
269648,493
269649,828
269650,227
269651,1452
269652,1333
269653,584
269654,982
269655,102
269656,644
269657,594
269658,260
269659,437
269660,204
269661,1311
269662,1203
269663,528
269664,885
269665,241
269666,1550
269667,1426
269668,625
269669,1048
269670,69
269671,449
269672,412
269673,181
269674,304
269675,141
269676,913
269677,836
269678,365
269679,616
269680,167
269681,1077
269682,989
269683,431
269684,725
269685,3
269686,23
269687,20
269688,9
269689,16
269690,7
269691,46
269692,42
269693,18
269694,31
269695,8
269696,55
269697,49
269698,22
269699,37
269700,166
269701,1061
269702,976
269703,427
269704,717
269705,337
269706,2159
269707,1981
269708,865
269709,1456
269710,398
269711,2553
269712,2338
269713,1026
269714,1721
269715,134
269716,858
269717,789
269718,345
269719,582
269720,271
269721,1744
269722,1599
269723,700
269724,1179
269725,320
269726,2056
269727,1890
269728,827
269729,1392
269730,99
269731,662
269732,577
269733,251
269734,434
269735,197
269736,1337
269737,1166
269738,509
269739,876
269740,232
269741,1583
269742,1381
269743,605
269744,1039
269745,103
269746,704
269747,613
269748,269
269749,462
269750,208
269751,1430
269752,1243
269753,545
269754,937
269755,246
269756,1692
269757,1476
269758,645
269759,1109
269760,71
269761,490
269762,427
269763,185
269764,321
269765,145
269766,994
269767,864
269768,378
269769,650
269770,170
269771,1174
269772,1022
269773,446
269774,767
269775,4
269776,24
269777,21
269778,10
269779,16
269780,7
269781,49
269782,44
269783,19
269784,33
269785,9
269786,59
269787,52
269788,22
269789,38
269790,169
269791,1158
269792,1010
269793,441
269794,760
269795,344
269796,2354
269797,2050
269798,894
269799,1540
269800,406
269801,2780
269802,2416
269803,1059
269804,1821
269805,137
269806,938
269807,817
269808,357
269809,616
269810,277
269811,1903
269812,1654
269813,725
269814,1249
269815,329
269816,2246
269817,1959
269818,856
269819,1476
269820,106
269821,708
269822,614
269823,270
269824,460
269825,213
269826,1436
269827,1245
269828,549
269829,928
269830,251
269831,1698
269832,1473
269833,651
269834,1097
269835,111
269836,755
269837,654
269838,290
269839,489
269840,225
269841,1535
269842,1327
269843,587
269844,992
269845,266
269846,1813
269847,1574
269848,692
269849,1172
269850,77
269851,526
269852,456
269853,200
269854,339
269855,157
269856,1067
269857,924
269858,407
269859,689
269860,184
269861,1262
269862,1093
269863,479
269864,811
269865,3
269866,27
269867,22
269868,10
269869,17
269870,8
269871,53
269872,47
269873,20
269874,34
269875,10
269876,63
269877,55
269878,24
269879,41
269880,184
269881,1238
269882,1074
269883,475
269884,802
269885,372
269886,2525
269887,2189
269888,963
269889,1630
269890,440
269891,2993
269892,2589
269893,1145
269894,1930
269895,148
269896,1005
269897,870
269898,384
269899,650
269900,298
269901,2044
269902,1766
269903,778
269904,1322
269905,354
269906,2413
269907,2090
269908,920
269909,1560
269910,114
269911,738
269912,647
269913,291
269914,487
269915,227
269916,1493
269917,1311
269918,590
269919,983
269920,269
269921,1767
269922,1550
269923,700
269924,1163
269925,120
269926,785
269927,689
269928,311
269929,518
269930,241
269931,1595
269932,1397
269933,632
269934,1051
269935,285
269936,1886
269937,1658
269938,748
269939,1243
269940,82
269941,547
269942,479
269943,216
269944,360
269945,167
269946,1109
269947,972
269948,438
269949,729
269950,198
269951,1311
269952,1149
269953,517
269954,861
269955,4
269956,27
269957,24
269958,11
269959,18
269960,8
269961,55
269962,49
269963,22
269964,37
269965,10
269966,67
269967,58
269968,26
269969,44
269970,196
269971,1292
269972,1135
269973,512
269974,853
269975,397
269976,2626
269977,2305
269978,1037
269979,1727
269980,470
269981,3107
269982,2721
269983,1229
269984,2044
269985,158
269986,1046
269987,918
269988,414
269989,691
269990,320
269991,2122
269992,1859
269993,840
269994,1399
269995,380
269996,2505
269997,2200
269998,992
269999,1653
270000,96
270001,618
270002,538
270003,238
270004,403
270005,191
270006,1252
270007,1090
270008,484
270009,813
270010,227
270011,1483
270012,1290
270013,574
270014,964
270015,101
270016,658
270017,573
270018,256
270019,428
270020,202
270021,1336
270022,1162
270023,518
270024,868
270025,239
270026,1583
270027,1379
270028,612
270029,1029
270030,69
270031,458
270032,399
270033,177
270034,297
270035,141
270036,930
270037,808
270038,358
270039,603
270040,166
270041,1099
270042,955
270043,423
270044,711
270045,4
270046,23
270047,19
270048,9
270049,15
270050,6
270051,46
270052,40
270053,18
270054,30
270055,9
270056,55
270057,49
270058,21
270059,36
270060,165
270061,1083
270062,943
270063,418
270064,705
270065,333
270066,2202
270067,1915
270068,849
270069,1427
270070,395
270071,2606
270072,2262
270073,1008
270074,1690
270075,133
270076,875
270077,761
270078,338
270079,570
270080,269
270081,1778
270082,1544
270083,686
270084,1155
270085,318
270086,2099
270087,1826
270088,812
270089,1365
270090,94
270091,612
270092,549
270093,232
270094,408
270095,188
270096,1241
270097,1112
270098,470
270099,822
270100,222
270101,1468
270102,1316
270103,558
270104,973
270105,98
270106,652
270107,585
270108,249
270109,433
270110,197
270111,1324
270112,1184
270113,503
270114,877
270115,234
270116,1566
270117,1405
270118,594
270119,1039
270120,68
270121,454
270122,406
270123,172
270124,301
270125,137
270126,921
270127,824
270128,349
270129,610
270130,162
270131,1088
270132,974
270133,411
270134,719
270135,3
270136,23
270137,20
270138,9
270139,15
270140,7
270141,47
270142,41
270143,17
270144,30
270145,8
270146,54
270147,49
270148,20
270149,36
270150,161
270151,1073
270152,963
270153,408
270154,712
270155,327
270156,2181
270157,1954
270158,825
270159,1443
270160,386
270161,2580
270162,2305
270163,978
270164,1708
270165,130
270166,868
270167,776
270168,329
270169,577
270170,263
270171,1762
270172,1576
270173,667
270174,1168
270175,311
270176,2079
270177,1863
270178,788
270179,1381
270180,94
270181,606
270182,554
270183,237
270184,410
270185,186
270186,1226
270187,1122
270188,481
270189,826
270190,221
270191,1449
270192,1326
270193,571
270194,978
270195,98
270196,644
270197,590
270198,254
270199,435
270200,197
270201,1308
270202,1195
270203,516
270204,882
270205,233
270206,1547
270207,1417
270208,608
270209,1044
270210,68
270211,449
270212,410
270213,176
270214,302
270215,137
270216,909
270217,831
270218,357
270219,612
270220,161
270221,1075
270222,982
270223,421
270224,721
270225,3
270226,23
270227,20
270228,8
270229,15
270230,7
270231,46
270232,41
270233,18
270234,31
270235,8
270236,53
270237,49
270238,21
270239,36
270240,161
270241,1060
270242,971
270243,417
270244,715
270245,326
270246,2154
270247,1970
270248,845
270249,1450
270250,385
270251,2546
270252,2324
270253,1001
270254,1715
270255,130
270256,856
270257,783
270258,336
270259,579
270260,261
270261,1739
270262,1588
270263,683
270264,1174
270265,311
270266,2052
270267,1878
270268,806
270269,1386
270270,95
270271,616
270272,555
270273,236
270274,410
270275,189
270276,1246
270277,1124
270278,479
270279,829
270280,223
270281,1473
270282,1328
270283,569
270284,981
270285,99
270286,656
270287,591
270288,254
270289,436
270290,199
270291,1332
270292,1198
270293,513
270294,886
270295,236
270296,1574
270297,1422
270298,607
270299,1048
270300,69
270301,457
270302,411
270303,176
270304,303
270305,139
270306,926
270307,834
270308,355
270309,615
270310,163
270311,1093
270312,985
270313,419
270314,726
270315,3
270316,23
270317,20
270318,8
270319,15
270320,6
270321,46
270322,42
270323,18
270324,31
270325,7
270326,55
270327,49
270328,21
270329,36
270330,163
270331,1078
270332,973
